AT (Original),AT (Binned),AT (Min-Max),AT (Z-Score)
28.85,28.59,0.77,1.20
28.85,28.59,0.77,1.20
28.85,28.59,0.77,1.20
28.85,28.59,0.77,1.20
28.86,28.59,0.77,1.20
28.86,28.59,0.77,1.20
28.86,28.59,0.77,1.20
28.86,28.59,0.77,1.20
28.86,28.59,0.77,1.20
28.87,28.59,0.77,1.20
28.87,28.59,0.77,1.20
28.87,28.59,0.77,1.20
28.88,28.59,0.77,1.20
28.88,28.59,0.77,1.20
28.88,28.59,0.77,1.20
28.88,28.59,0.77,1.20
28.88,28.59,0.77,1.20
28.89,28.59,0.77,1.20
28.90,28.59,0.77,1.20
28.90,28.59,0.77,1.20
28.90,28.59,0.77,1.20
28.90,28.59,0.77,1.20
28.90,28.59,0.77,1.20
28.91,28.59,0.77,1.20
28.91,28.59,0.77,1.20
28.92,28.59,0.77,1.20
28.92,28.59,0.77,1.20
28.92,28.59,0.77,1.20
28.93,28.59,0.77,1.20
28.93,28.59,0.77,1.20
28.94,28.59,0.77,1.20
28.94,28.59,0.77,1.20
28.94,28.59,0.77,1.20
28.95,28.59,0.77,1.20
28.95,28.59,0.77,1.20
28.96,28.59,0.77,1.20
28.96,28.59,0.77,1.20
28.97,28.59,0.77,1.20
28.97,28.59,0.77,1.20
28.97,28.59,0.77,1.20
28.97,28.59,0.77,1.20
28.98,28.59,0.77,1.20
28.98,28.59,0.77,1.20
28.98,28.59,0.77,1.20
28.99,28.59,0.77,1.20
28.99,28.59,0.77,1.20
29.00,28.59,0.77,1.20
29.00,28.59,0.77,1.20
29.00,28.59,0.77,1.20
29.00,28.59,0.77,1.20
29.00,28.59,0.77,1.20
29.01,28.59,0.77,1.20
29.01,28.59,0.77,1.20
29.01,28.59,0.77,1.20
29.01,28.59,0.77,1.20
29.01,28.59,0.77,1.20
29.01,28.59,0.77,1.20
29.01,28.59,0.77,1.20
29.03,28.59,0.77,1.20
29.03,28.59,0.77,1.20
29.03,28.59,0.77,1.20
29.03,28.59,0.77,1.20
29.04,28.59,0.77,1.20
29.04,28.59,0.77,1.20
29.04,28.59,0.77,1.20
29.04,28.59,0.77,1.20
29.04,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.05,28.59,0.77,1.20
29.06,28.59,0.77,1.20
29.06,28.59,0.77,1.20
29.06,28.59,0.77,1.20
29.07,28.59,0.77,1.20
29.07,28.59,0.77,1.20
29.07,28.59,0.77,1.20
29.08,28.59,0.77,1.20
29.08,28.59,0.77,1.20
29.08,28.59,0.77,1.20
29.08,28.59,0.77,1.20
29.08,28.59,0.77,1.20
29.09,28.59,0.77,1.20
29.09,28.59,0.77,1.20
29.09,28.59,0.77,1.20
29.09,28.59,0.77,1.20
29.09,28.59,0.77,1.20
29.09,28.59,0.77,1.20
29.10,28.59,0.77,1.20
29.10,28.59,0.77,1.20
29.10,28.59,0.77,1.20
29.10,28.59,0.77,1.20
29.10,28.59,0.77,1.20
29.10,28.59,0.77,1.20
29.11,28.59,0.77,1.20
29.11,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.12,28.59,0.77,1.20
29.13,28.59,0.77,1.20
29.13,28.59,0.77,1.20
29.13,28.59,0.77,1.20
29.13,28.59,0.77,1.20
29.13,28.59,0.77,1.20
29.14,28.59,0.77,1.20
29.14,28.59,0.77,1.20
29.14,28.59,0.77,1.20
29.15,28.59,0.77,1.20
29.15,28.59,0.77,1.20
29.16,28.59,0.77,1.20
29.16,28.59,0.77,1.20
29.17,28.59,0.77,1.20
29.17,28.59,0.77,1.20
29.17,28.59,0.77,1.20
29.17,28.59,0.77,1.20
29.17,28.59,0.77,1.20
29.18,28.59,0.77,1.20
29.18,28.59,0.77,1.20
29.19,28.59,0.77,1.20
29.19,28.59,0.77,1.20
29.19,28.59,0.77,1.20
29.20,28.59,0.77,1.20
29.20,28.59,0.77,1.20
29.21,28.59,0.77,1.20
29.22,28.59,0.77,1.20
29.22,28.59,0.77,1.20
29.22,28.59,0.77,1.20
29.22,28.59,0.77,1.20
29.23,28.59,0.77,1.20
29.23,28.59,0.77,1.20
29.23,28.59,0.77,1.20
29.23,28.59,0.77,1.20
29.23,28.59,0.77,1.20
29.23,30.02,0.82,1.39
29.23,30.02,0.82,1.39
29.23,30.02,0.82,1.39
29.24,30.02,0.82,1.39
29.24,30.02,0.82,1.39
29.24,30.02,0.82,1.39
29.24,30.02,0.82,1.39
29.24,30.02,0.82,1.39
29.25,30.02,0.82,1.39
29.25,30.02,0.82,1.39
29.25,30.02,0.82,1.39
29.25,30.02,0.82,1.39
29.25,30.02,0.82,1.39
29.25,30.02,0.82,1.39
29.25,30.02,0.82,1.39
29.26,30.02,0.82,1.39
29.26,30.02,0.82,1.39
29.27,30.02,0.82,1.39
29.27,30.02,0.82,1.39
29.27,30.02,0.82,1.39
29.28,30.02,0.82,1.39
29.28,30.02,0.82,1.39
29.28,30.02,0.82,1.39
29.28,30.02,0.82,1.39
29.29,30.02,0.82,1.39
29.29,30.02,0.82,1.39
29.29,30.02,0.82,1.39
29.29,30.02,0.82,1.39
29.29,30.02,0.82,1.39
29.29,30.02,0.82,1.39
29.30,30.02,0.82,1.39
29.30,30.02,0.82,1.39
29.30,30.02,0.82,1.39
29.30,30.02,0.82,1.39
29.30,30.02,0.82,1.39
29.30,30.02,0.82,1.39
29.31,30.02,0.82,1.39
29.31,30.02,0.82,1.39
29.32,30.02,0.82,1.39
29.32,30.02,0.82,1.39
29.33,30.02,0.82,1.39
29.33,30.02,0.82,1.39
29.34,30.02,0.82,1.39
29.34,30.02,0.82,1.39
29.34,30.02,0.82,1.39
29.35,30.02,0.82,1.39
29.35,30.02,0.82,1.39
29.35,30.02,0.82,1.39
29.35,30.02,0.82,1.39
29.35,30.02,0.82,1.39
29.36,30.02,0.82,1.39
29.36,30.02,0.82,1.39
29.37,30.02,0.82,1.39
29.38,30.02,0.82,1.39
29.38,30.02,0.82,1.39
29.38,30.02,0.82,1.39
29.39,30.02,0.82,1.39
29.39,30.02,0.82,1.39
29.39,30.02,0.82,1.39
29.40,30.02,0.82,1.39
29.41,30.02,0.82,1.39
29.41,30.02,0.82,1.39
29.42,30.02,0.82,1.39
29.42,30.02,0.82,1.39
29.42,30.02,0.82,1.39
29.42,30.02,0.82,1.39
29.42,30.02,0.82,1.39
29.43,30.02,0.82,1.39
29.44,30.02,0.82,1.39
29.44,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.45,30.02,0.82,1.39
29.46,30.02,0.82,1.39
29.46,30.02,0.82,1.39
29.47,30.02,0.82,1.39
29.47,30.02,0.82,1.39
29.48,30.02,0.82,1.39
29.48,30.02,0.82,1.39
29.48,30.02,0.82,1.39
29.49,30.02,0.82,1.39
29.49,30.02,0.82,1.39
29.50,30.02,0.82,1.39
29.50,30.02,0.82,1.39
29.51,30.02,0.82,1.39
29.51,30.02,0.82,1.39
29.51,30.02,0.82,1.39
29.52,30.02,0.82,1.39
29.52,30.02,0.82,1.39
29.52,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.53,30.02,0.82,1.39
29.54,30.02,0.82,1.39
29.54,30.02,0.82,1.39
29.54,30.02,0.82,1.39
29.55,30.02,0.82,1.39
29.55,30.02,0.82,1.39
29.55,30.02,0.82,1.39
29.56,30.02,0.82,1.39
29.56,30.02,0.82,1.39
29.56,30.02,0.82,1.39
29.56,30.02,0.82,1.39
29.56,30.02,0.82,1.39
29.56,30.02,0.82,1.39
29.57,30.02,0.82,1.39
29.58,30.02,0.82,1.39
29.58,30.02,0.82,1.39
29.59,30.02,0.82,1.39
29.59,30.02,0.82,1.39
29.59,30.02,0.82,1.39
29.60,30.02,0.82,1.39
29.60,30.02,0.82,1.39
29.60,30.02,0.82,1.39
29.60,30.02,0.82,1.39
29.60,30.02,0.82,1.39
29.61,30.02,0.82,1.39
29.62,30.02,0.82,1.39
29.62,30.02,0.82,1.39
29.62,30.02,0.82,1.39
29.63,30.02,0.82,1.39
29.63,30.02,0.82,1.39
29.63,30.02,0.82,1.39
29.64,30.02,0.82,1.39
29.64,30.02,0.82,1.39
29.64,30.02,0.82,1.39
29.65,30.02,0.82,1.39
29.65,30.02,0.82,1.39
29.65,30.02,0.82,1.39
29.66,30.02,0.82,1.39
29.67,30.02,0.82,1.39
29.67,30.02,0.82,1.39
29.67,30.02,0.82,1.39
29.68,30.02,0.82,1.39
29.69,30.02,0.82,1.39
29.70,30.02,0.82,1.39
29.70,30.02,0.82,1.39
29.70,30.02,0.82,1.39
29.71,30.02,0.82,1.39
29.71,30.02,0.82,1.39
29.72,30.02,0.82,1.39
29.72,30.02,0.82,1.39
29.72,30.02,0.82,1.39
29.72,30.02,0.82,1.39
29.72,30.02,0.82,1.39
29.72,30.02,0.82,1.39
29.73,30.02,0.82,1.39
29.73,30.02,0.82,1.39
29.74,30.02,0.82,1.39
29.74,30.02,0.82,1.39
29.75,30.02,0.82,1.39
29.75,30.02,0.82,1.39
29.75,30.02,0.82,1.39
29.76,30.02,0.82,1.39
29.76,30.02,0.82,1.39
29.77,30.02,0.82,1.39
29.77,30.02,0.82,1.39
29.77,30.02,0.82,1.39
29.78,30.02,0.82,1.39
29.78,30.02,0.82,1.39
29.78,30.02,0.82,1.39
29.78,30.02,0.82,1.39
29.78,30.02,0.82,1.39
29.79,30.02,0.82,1.39
29.79,30.02,0.82,1.39
29.79,30.02,0.82,1.39
29.79,30.02,0.82,1.39
29.79,30.02,0.82,1.39
29.80,30.02,0.82,1.39
29.80,30.02,0.82,1.39
29.81,30.02,0.82,1.39
29.82,30.02,0.82,1.39
29.82,30.02,0.82,1.39
29.82,30.02,0.82,1.39
29.83,30.02,0.82,1.39
29.83,30.02,0.82,1.39
29.83,30.02,0.82,1.39
29.83,30.02,0.82,1.39
29.84,30.02,0.82,1.39
29.84,30.02,0.82,1.39
29.85,30.02,0.82,1.39
29.85,30.02,0.82,1.39
29.85,30.02,0.82,1.39
29.86,30.02,0.82,1.39
29.86,30.02,0.82,1.39
29.86,30.02,0.82,1.39
29.86,30.02,0.82,1.39
29.86,30.02,0.82,1.39
29.87,30.02,0.82,1.39
29.87,30.02,0.82,1.39
29.87,30.02,0.82,1.39
29.88,30.02,0.82,1.39
29.89,30.02,0.82,1.39
29.89,30.02,0.82,1.39
29.89,30.02,0.82,1.39
29.90,30.02,0.82,1.39
29.90,30.02,0.82,1.39
29.91,30.02,0.82,1.39
29.91,30.02,0.82,1.39
29.91,30.02,0.82,1.39
29.91,30.02,0.82,1.39
29.92,30.02,0.82,1.39
29.92,30.02,0.82,1.39
29.92,30.02,0.82,1.39
29.93,30.02,0.82,1.39
29.93,30.02,0.82,1.39
29.94,30.02,0.82,1.39
29.95,30.02,0.82,1.39
29.95,30.02,0.82,1.39
29.96,30.02,0.82,1.39
29.96,30.02,0.82,1.39
29.97,30.02,0.82,1.39
29.97,30.02,0.82,1.39
29.97,30.02,0.82,1.39
29.97,30.02,0.82,1.39
29.98,30.02,0.82,1.39
29.98,30.02,0.82,1.39
29.98,30.02,0.82,1.39
29.99,30.02,0.82,1.39
30.00,30.02,0.82,1.39
30.01,30.02,0.82,1.39
30.01,30.02,0.82,1.39
30.01,30.02,0.82,1.39
30.01,30.02,0.82,1.39
30.01,30.02,0.82,1.39
30.02,30.02,0.82,1.39
30.02,30.02,0.82,1.39
30.02,30.02,0.82,1.39
30.03,30.02,0.82,1.39
30.03,30.02,0.82,1.39
30.03,30.02,0.82,1.39
30.04,30.02,0.82,1.39
30.04,30.02,0.82,1.39
30.04,30.02,0.82,1.39
30.04,30.02,0.82,1.39
30.05,30.02,0.82,1.39
30.05,30.02,0.82,1.39
30.05,30.02,0.82,1.39
30.05,30.02,0.82,1.39
30.06,30.02,0.82,1.39
30.06,30.02,0.82,1.39
30.07,30.02,0.82,1.39
30.07,30.02,0.82,1.39
30.07,30.02,0.82,1.39
30.08,30.02,0.82,1.39
30.08,30.02,0.82,1.39
30.08,30.02,0.82,1.39
30.08,30.02,0.82,1.39
30.09,30.02,0.82,1.39
30.09,30.02,0.82,1.39
30.09,30.02,0.82,1.39
30.10,30.02,0.82,1.39
30.10,30.02,0.82,1.39
30.10,30.02,0.82,1.39
30.11,30.02,0.82,1.39
30.11,30.02,0.82,1.39
30.12,30.02,0.82,1.39
30.12,30.02,0.82,1.39
30.12,30.02,0.82,1.39
30.12,30.02,0.82,1.39
30.13,30.02,0.82,1.39
30.13,30.02,0.82,1.39
30.13,30.02,0.82,1.39
30.14,30.02,0.82,1.39
30.15,30.02,0.82,1.39
30.15,30.02,0.82,1.39
30.15,30.02,0.82,1.39
30.15,30.02,0.82,1.39
30.16,30.02,0.82,1.39
30.16,30.02,0.82,1.39
30.17,30.02,0.82,1.39
30.17,30.02,0.82,1.39
30.17,30.02,0.82,1.39
30.17,30.02,0.82,1.39
30.18,30.02,0.82,1.39
30.18,30.02,0.82,1.39
30.18,30.02,0.82,1.39
30.19,30.02,0.82,1.39
30.19,30.02,0.82,1.39
30.19,30.02,0.82,1.39
30.20,30.02,0.82,1.39
30.20,30.02,0.82,1.39
30.20,30.02,0.82,1.39
30.20,30.02,0.82,1.39
30.20,30.02,0.82,1.39
30.20,30.02,0.82,1.39
30.20,30.02,0.82,1.39
30.21,30.02,0.82,1.39
30.21,30.02,0.82,1.39
30.21,30.02,0.82,1.39
30.21,30.02,0.82,1.39
30.22,30.02,0.82,1.39
30.22,30.02,0.82,1.39
30.22,30.02,0.82,1.39
30.24,30.02,0.82,1.39
30.24,30.02,0.82,1.39
30.24,30.02,0.82,1.39
30.24,30.02,0.82,1.39
30.24,30.02,0.82,1.39
30.24,30.02,0.82,1.39
30.25,30.02,0.82,1.39
30.25,30.02,0.82,1.39
30.26,30.02,0.82,1.39
30.26,30.02,0.82,1.39
30.26,30.02,0.82,1.39
30.26,30.02,0.82,1.39
30.26,30.02,0.82,1.39
30.27,30.02,0.82,1.39
30.27,30.02,0.82,1.39
30.27,30.02,0.82,1.39
30.28,30.02,0.82,1.39
30.28,30.02,0.82,1.39
30.28,30.02,0.82,1.39
30.28,30.02,0.82,1.39
30.28,30.02,0.82,1.39
30.29,30.02,0.82,1.39
30.29,30.02,0.82,1.39
30.29,30.02,0.82,1.39
30.30,30.02,0.82,1.39
30.30,30.02,0.82,1.39
30.30,30.02,0.82,1.39
30.30,30.02,0.82,1.39
30.31,30.02,0.82,1.39
30.31,30.02,0.82,1.39
30.31,30.02,0.82,1.39
30.32,30.02,0.82,1.39
30.32,30.02,0.82,1.39
30.33,30.02,0.82,1.39
30.33,30.02,0.82,1.39
30.33,30.02,0.82,1.39
30.34,30.02,0.82,1.39
30.34,30.02,0.82,1.39
30.34,30.02,0.82,1.39
30.35,30.02,0.82,1.39
30.35,30.02,0.82,1.39
30.35,30.02,0.82,1.39
30.36,30.02,0.82,1.39
30.36,30.02,0.82,1.39
30.36,30.02,0.82,1.39
30.36,30.02,0.82,1.39
30.36,30.02,0.82,1.39
30.37,30.02,0.82,1.39
30.37,30.02,0.82,1.39
30.38,30.02,0.82,1.39
30.38,30.02,0.82,1.39
30.39,30.02,0.82,1.39
30.39,30.02,0.82,1.39
30.39,30.02,0.82,1.39
30.40,30.02,0.82,1.39
30.40,30.02,0.82,1.39
30.42,30.02,0.82,1.39
30.44,30.02,0.82,1.39
30.44,30.02,0.82,1.39
30.45,30.02,0.82,1.39
30.46,30.02,0.82,1.39
30.47,30.02,0.82,1.39
30.47,30.02,0.82,1.39
30.47,30.02,0.82,1.39
30.47,30.02,0.82,1.39
30.47,30.02,0.82,1.39
30.48,30.02,0.82,1.39
30.49,30.02,0.82,1.39
30.49,30.02,0.82,1.39
30.50,30.02,0.82,1.39
30.51,30.02,0.82,1.39
30.51,30.02,0.82,1.39
30.51,30.02,0.82,1.39
30.51,30.02,0.82,1.39
30.52,30.02,0.82,1.39
30.52,30.02,0.82,1.39
30.52,30.02,0.82,1.39
30.53,30.02,0.82,1.39
30.53,30.02,0.82,1.39
30.54,30.02,0.82,1.39
30.54,30.02,0.82,1.39
30.54,30.02,0.82,1.39
30.55,30.02,0.82,1.39
30.55,30.02,0.82,1.39
30.55,30.02,0.82,1.39
30.55,30.02,0.82,1.39
30.56,30.02,0.82,1.39
30.56,30.02,0.82,1.39
30.56,30.02,0.82,1.39
30.56,30.02,0.82,1.39
30.56,30.02,0.82,1.39
30.57,30.02,0.82,1.39
30.57,30.02,0.82,1.39
30.57,30.02,0.82,1.39
30.57,30.02,0.82,1.39
30.58,30.02,0.82,1.39
30.58,30.02,0.82,1.39
30.58,30.02,0.82,1.39
30.59,30.02,0.82,1.39
30.60,30.02,0.82,1.39
30.61,30.02,0.82,1.39
30.61,30.02,0.82,1.39
30.61,30.02,0.82,1.39
30.61,30.02,0.82,1.39
30.62,30.02,0.82,1.39
30.62,30.02,0.82,1.39
30.62,30.02,0.82,1.39
30.63,30.02,0.82,1.39
30.63,30.02,0.82,1.39
30.64,30.02,0.82,1.39
30.65,30.02,0.82,1.39
30.65,30.02,0.82,1.39
30.65,30.02,0.82,1.39
30.66,30.02,0.82,1.39
30.66,30.02,0.82,1.39
30.66,30.02,0.82,1.39
30.67,30.02,0.82,1.39
30.67,30.02,0.82,1.39
30.67,30.02,0.82,1.39
30.68,30.02,0.82,1.39
30.68,30.02,0.82,1.39
30.68,30.02,0.82,1.39
30.68,30.02,0.82,1.39
30.69,30.02,0.82,1.39
30.69,30.02,0.82,1.39
30.69,30.02,0.82,1.39
30.69,30.02,0.82,1.39
30.70,30.02,0.82,1.39
30.70,30.02,0.82,1.39
30.70,30.02,0.82,1.39
30.70,30.02,0.82,1.39
30.71,30.02,0.82,1.39
30.71,30.02,0.82,1.39
30.71,30.02,0.82,1.39
30.71,30.02,0.82,1.39
30.72,30.02,0.82,1.39
30.72,30.02,0.82,1.39
30.73,30.02,0.82,1.39
30.74,30.02,0.82,1.39
30.74,30.02,0.82,1.39
30.74,30.02,0.82,1.39
30.74,30.02,0.82,1.39
30.75,30.02,0.82,1.39
30.75,30.02,0.82,1.39
30.75,30.02,0.82,1.39
30.75,30.02,0.82,1.39
30.76,30.02,0.82,1.39
30.76,30.02,0.82,1.39
30.76,30.02,0.82,1.39
30.78,30.02,0.82,1.39
30.78,30.02,0.82,1.39
30.80,30.02,0.82,1.39
30.80,30.02,0.82,1.39
30.80,30.02,0.82,1.39
30.80,30.02,0.82,1.39
30.81,30.02,0.82,1.39
30.82,30.02,0.82,1.39
30.82,30.02,0.82,1.39
30.82,30.02,0.82,1.39
30.83,30.02,0.82,1.39
30.83,30.02,0.82,1.39
30.84,30.02,0.82,1.39
30.85,30.02,0.82,1.39
30.85,30.02,0.82,1.39
30.85,30.02,0.82,1.39
30.86,30.02,0.82,1.39
30.87,30.02,0.82,1.39
30.88,30.02,0.82,1.39
30.88,30.02,0.82,1.39
30.89,30.02,0.82,1.39
30.90,30.02,0.82,1.39
30.90,30.02,0.82,1.39
30.90,30.02,0.82,1.39
30.90,32.15,0.89,1.68
30.91,32.15,0.89,1.68
30.91,32.15,0.89,1.68
30.91,32.15,0.89,1.68
30.91,32.15,0.89,1.68
30.92,32.15,0.89,1.68
30.92,32.15,0.89,1.68
30.92,32.15,0.89,1.68
30.93,32.15,0.89,1.68
30.93,32.15,0.89,1.68
30.93,32.15,0.89,1.68
30.93,32.15,0.89,1.68
30.93,32.15,0.89,1.68
30.94,32.15,0.89,1.68
30.95,32.15,0.89,1.68
30.95,32.15,0.89,1.68
30.96,32.15,0.89,1.68
30.96,32.15,0.89,1.68
30.96,32.15,0.89,1.68
30.97,32.15,0.89,1.68
30.97,32.15,0.89,1.68
30.97,32.15,0.89,1.68
30.97,32.15,0.89,1.68
30.98,32.15,0.89,1.68
30.98,32.15,0.89,1.68
30.98,32.15,0.89,1.68
30.98,32.15,0.89,1.68
30.99,32.15,0.89,1.68
30.99,32.15,0.89,1.68
31.00,32.15,0.89,1.68
31.00,32.15,0.89,1.68
31.01,32.15,0.89,1.68
31.01,32.15,0.89,1.68
31.01,32.15,0.89,1.68
31.01,32.15,0.89,1.68
31.01,32.15,0.89,1.68
31.01,32.15,0.89,1.68
31.01,32.15,0.89,1.68
31.02,32.15,0.89,1.68
31.02,32.15,0.89,1.68
31.03,32.15,0.89,1.68
31.03,32.15,0.89,1.68
31.03,32.15,0.89,1.68
31.04,32.15,0.89,1.68
31.04,32.15,0.89,1.68
31.04,32.15,0.89,1.68
31.05,32.15,0.89,1.68
31.05,32.15,0.89,1.68
31.06,32.15,0.89,1.68
31.07,32.15,0.89,1.68
31.07,32.15,0.89,1.68
31.07,32.15,0.89,1.68
31.07,32.15,0.89,1.68
31.08,32.15,0.89,1.68
31.09,32.15,0.89,1.68
31.09,32.15,0.89,1.68
31.09,32.15,0.89,1.68
31.10,32.15,0.89,1.68
31.10,32.15,0.89,1.68
31.10,32.15,0.89,1.68
31.11,32.15,0.89,1.68
31.11,32.15,0.89,1.68
31.11,32.15,0.89,1.68
31.11,32.15,0.89,1.68
31.11,32.15,0.89,1.68
31.11,32.15,0.89,1.68
31.12,32.15,0.89,1.68
31.12,32.15,0.89,1.68
31.12,32.15,0.89,1.68
31.12,32.15,0.89,1.68
31.13,32.15,0.89,1.68
31.13,32.15,0.89,1.68
31.14,32.15,0.89,1.68
31.15,32.15,0.89,1.68
31.15,32.15,0.89,1.68
31.15,32.15,0.89,1.68
31.16,32.15,0.89,1.68
31.16,32.15,0.89,1.68
31.16,32.15,0.89,1.68
31.17,32.15,0.89,1.68
31.17,32.15,0.89,1.68
31.18,32.15,0.89,1.68
31.18,32.15,0.89,1.68
31.18,32.15,0.89,1.68
31.18,32.15,0.89,1.68
31.19,32.15,0.89,1.68
31.19,32.15,0.89,1.68
31.19,32.15,0.89,1.68
31.20,32.15,0.89,1.68
31.20,32.15,0.89,1.68
31.21,32.15,0.89,1.68
31.23,32.15,0.89,1.68
31.23,32.15,0.89,1.68
31.23,32.15,0.89,1.68
31.23,32.15,0.89,1.68
31.24,32.15,0.89,1.68
31.24,32.15,0.89,1.68
31.24,32.15,0.89,1.68
31.24,32.15,0.89,1.68
31.25,32.15,0.89,1.68
31.25,32.15,0.89,1.68
31.25,32.15,0.89,1.68
31.25,32.15,0.89,1.68
31.26,32.15,0.89,1.68
31.26,32.15,0.89,1.68
31.26,32.15,0.89,1.68
31.27,32.15,0.89,1.68
31.27,32.15,0.89,1.68
31.27,32.15,0.89,1.68
31.28,32.15,0.89,1.68
31.28,32.15,0.89,1.68
31.30,32.15,0.89,1.68
31.30,32.15,0.89,1.68
31.31,32.15,0.89,1.68
31.31,32.15,0.89,1.68
31.32,32.15,0.89,1.68
31.32,32.15,0.89,1.68
31.33,32.15,0.89,1.68
31.33,32.15,0.89,1.68
31.33,32.15,0.89,1.68
31.33,32.15,0.89,1.68
31.35,32.15,0.89,1.68
31.35,32.15,0.89,1.68
31.35,32.15,0.89,1.68
31.35,32.15,0.89,1.68
31.35,32.15,0.89,1.68
31.37,32.15,0.89,1.68
31.37,32.15,0.89,1.68
31.38,32.15,0.89,1.68
31.38,32.15,0.89,1.68
31.38,32.15,0.89,1.68
31.38,32.15,0.89,1.68
31.39,32.15,0.89,1.68
31.40,32.15,0.89,1.68
31.40,32.15,0.89,1.68
31.40,32.15,0.89,1.68
31.41,32.15,0.89,1.68
31.41,32.15,0.89,1.68
31.41,32.15,0.89,1.68
31.41,32.15,0.89,1.68
31.42,32.15,0.89,1.68
31.42,32.15,0.89,1.68
31.43,32.15,0.89,1.68
31.44,32.15,0.89,1.68
31.44,32.15,0.89,1.68
31.44,32.15,0.89,1.68
31.45,32.15,0.89,1.68
31.46,32.15,0.89,1.68
31.46,32.15,0.89,1.68
31.46,32.15,0.89,1.68
31.46,32.15,0.89,1.68
31.46,32.15,0.89,1.68
31.48,32.15,0.89,1.68
31.49,32.15,0.89,1.68
31.49,32.15,0.89,1.68
31.50,32.15,0.89,1.68
31.50,32.15,0.89,1.68
31.51,32.15,0.89,1.68
31.52,32.15,0.89,1.68
31.53,32.15,0.89,1.68
31.53,32.15,0.89,1.68
31.53,32.15,0.89,1.68
31.54,32.15,0.89,1.68
31.54,32.15,0.89,1.68
31.54,32.15,0.89,1.68
31.54,32.15,0.89,1.68
31.54,32.15,0.89,1.68
31.55,32.15,0.89,1.68
31.56,32.15,0.89,1.68
31.58,32.15,0.89,1.68
31.59,32.15,0.89,1.68
31.59,32.15,0.89,1.68
31.59,32.15,0.89,1.68
31.60,32.15,0.89,1.68
31.61,32.15,0.89,1.68
31.61,32.15,0.89,1.68
31.62,32.15,0.89,1.68
31.63,32.15,0.89,1.68
31.63,32.15,0.89,1.68
31.63,32.15,0.89,1.68
31.63,32.15,0.89,1.68
31.65,32.15,0.89,1.68
31.66,32.15,0.89,1.68
31.67,32.15,0.89,1.68
31.67,32.15,0.89,1.68
31.68,32.15,0.89,1.68
31.68,32.15,0.89,1.68
31.68,32.15,0.89,1.68
31.68,32.15,0.89,1.68
31.70,32.15,0.89,1.68
31.70,32.15,0.89,1.68
31.70,32.15,0.89,1.68
31.71,32.15,0.89,1.68
31.71,32.15,0.89,1.68
31.73,32.15,0.89,1.68
31.73,32.15,0.89,1.68
31.74,32.15,0.89,1.68
31.74,32.15,0.89,1.68
31.74,32.15,0.89,1.68
31.74,32.15,0.89,1.68
31.75,32.15,0.89,1.68
31.76,32.15,0.89,1.68
31.77,32.15,0.89,1.68
31.79,32.15,0.89,1.68
31.80,32.15,0.89,1.68
31.81,32.15,0.89,1.68
31.81,32.15,0.89,1.68
31.82,32.15,0.89,1.68
31.82,32.15,0.89,1.68
31.84,32.15,0.89,1.68
31.84,32.15,0.89,1.68
31.85,32.15,0.89,1.68
31.85,32.15,0.89,1.68
31.85,32.15,0.89,1.68
31.85,32.15,0.89,1.68
31.86,32.15,0.89,1.68
31.86,32.15,0.89,1.68
31.87,32.15,0.89,1.68
31.87,32.15,0.89,1.68
31.87,32.15,0.89,1.68
31.87,32.15,0.89,1.68
31.88,32.15,0.89,1.68
31.88,32.15,0.89,1.68
31.88,32.15,0.89,1.68
31.90,32.15,0.89,1.68
31.90,32.15,0.89,1.68
31.91,32.15,0.89,1.68
31.91,32.15,0.89,1.68
31.92,32.15,0.89,1.68
31.92,32.15,0.89,1.68
31.92,32.15,0.89,1.68
31.92,32.15,0.89,1.68
31.93,32.15,0.89,1.68
31.93,32.15,0.89,1.68
31.94,32.15,0.89,1.68
31.94,32.15,0.89,1.68
31.95,32.15,0.89,1.68
31.95,32.15,0.89,1.68
31.95,32.15,0.89,1.68
31.96,32.15,0.89,1.68
31.97,32.15,0.89,1.68
31.97,32.15,0.89,1.68
31.98,32.15,0.89,1.68
31.98,32.15,0.89,1.68
31.98,32.15,0.89,1.68
31.99,32.15,0.89,1.68
32.00,32.15,0.89,1.68
32.00,32.15,0.89,1.68
32.00,32.15,0.89,1.68
32.00,32.15,0.89,1.68
32.00,32.15,0.89,1.68
32.02,32.15,0.89,1.68
32.05,32.15,0.89,1.68
